0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.2;1;1064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.2;0;1064;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.2;0;1064;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.2;0;1064;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.2;1064;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.2;1064;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.2;1064;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.2;1064;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
